SKU,Brand_Product_Size,Brand,Product Name,COL Price,COL ppu,COL Size,COL Specials,COL Category,Product URL
3872263P,Eskal Deli Vegetable Pasta Spaghetti 255g,Eskal,Deli Vegetable Pasta Spaghetti,7.5,$2.94 per 100G,255g,,International Foods,https://shop.coles.com.au/a/national/product/eskal-deli-vegetable-pasta-spaghetti
6164805P,Ayam Premium Light Coconut Cream 270mL,Ayam,Premium Light Coconut Cream,2.0,$0.74 per 100mL,270mL,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-cream-coconut-light
9743784P,Wing Hong Pork Sausage 175g,Wing Hong,Pork Sausage,8.0,$45.72 per 1Kg,175g,,International Foods,https://shop.coles.com.au/a/national/product/wing-hong-sausage-pork
3746757P,Five Tastes Infusions Chinese Fried Rice 160g,Five Tastes,Infusions Chinese Fried Rice,4.0,$2.50 per 100G,160g,,International Foods,https://shop.coles.com.au/a/national/product/five-tastes-infusions-chinese-fried-rice
2783510P,Galaxy Minstrels Chocolate Bag 80g,Galaxy,Minstrels Chocolate Bag,4.6,$5.75 per 100G,80g,,International Foods,https://shop.coles.com.au/a/national/product/mars-minstrels-handbag
4927236P,Eskal Matjes Herring Fillets 250g,Eskal,Matjes Herring Fillets,4.5,$18.00 per 1Kg,250g,,International Foods,https://shop.coles.com.au/a/national/product/eskal-herring-fillets-matjes
2803425P,The Spice Tailor Classic Lentil Tarka Daal 500g,The Spice Tailor,Classic Lentil Tarka Daal,5.5,$1.10 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/the-spice-tailor-classic-tarka-daal
5475650P,Nongshim Onion Flavoured Rings 50g,Nongshim,Onion Flavoured Rings,2.0,$4.00 per 100G,50g,,International Foods,https://shop.coles.com.au/a/national/product/nong-shim-onion-rings-snack
267496P,Pearl River Bridge Mushroom Flavoured Soy Sauce 500mL,Pearl River Bridge,Mushroom Flavoured Soy Sauce,2.5,$0.50 per 100mL,500mL,,International Foods,https://shop.coles.com.au/a/national/product/pearl-river-bridge-sauce-mushroom-soy
7477613P,Kedem Concord Grape Juice 240mL,Kedem,Concord Grape Juice,3.5,$1.46 per 100mL,240mL,,International Foods,https://shop.coles.com.au/a/national/product/kedem-concord-juice-grape
3471353P,Tuscanini Tomato Passata Sauce 500g,Tuscanini,Tomato Passata Sauce,4.0,$0.80 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/tuscanini-tomato-passata-sauce-3471353p
9768184P,Lee Kum Kee Mos Seafood Hot Pot 50g,Lee Kum Kee,Mos Seafood Hot Pot,2.0,$4.00 per 100G,50g,,International Foods,https://shop.coles.com.au/a/national/product/lee-kum-kee-mos-seafood-hot-pot
3653306P,Leiber's Olive Oil Spray 141g,Leiber's,Olive Oil Spray,10.0,$7.09 per 100G,141g,,International Foods,https://shop.coles.com.au/a/national/product/liebers-olive-oil-spray
3753683P,Ayam Thai Fried Rice Paste 185g,Ayam,Thai Fried Rice Paste,3.5,$1.89 per 100G,185g,,International Foods,https://shop.coles.com.au/a/national/product/ayam-thai-fried-rice-paste
6467498P,Chang's Crunchy Fried Noodles 100g,Chang's,Crunchy Fried Noodles,1.4,$1.40 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/changs-noodles-crunchy
3312189P,Whittaker's Hawke's Bay Black Doris Plum & Roasted Almonds Dark Chocolate 100g,Whittaker's,Hawke's Bay Black Doris Plum & Roasted Almonds Dark Chocolate,4.5,$4.50 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/whittakers-dark-choc-plum-almond
9115420P,Oncu Tatli Biber Pepper Paste Mild 700g,Oncu,Tatli Biber Pepper Paste Mild,8.8,$1.26 per 100G,700g,,International Foods,https://shop.coles.com.au/a/national/product/oncu-mild-pepper-paste
3642762P,Melting Sweet Lychee Candy 125g,Melting Sweet,Lychee Candy,2.8,$2.24 per 100G,125g,,International Foods,https://shop.coles.com.au/a/national/product/sina-lychee-candy
6823151P,Valcom Red Curry Paste 210g,Valcom,Red Curry Paste,3.2,$1.52 per 100G,210g,Specials,International Foods,https://shop.coles.com.au/a/national/product/valcom-paste-red-curry
6823322P,Valcom Lemongrass 100g,Valcom,Lemongrass,2.85,$0.29 per 10G,100g,,International Foods,https://shop.coles.com.au/a/national/product/valcom-lemon-grass
293340P,Maharajah's Choice Garlic Pappadams 100g,Maharajah's Choice,Garlic Pappadams,1.5,$1.50 per 100G,100g,Specials,International Foods,https://shop.coles.com.au/a/national/product/maharajahs-choice-garlic-pappadams
3744365P,Le Italiane Filled Candy Blood Orange 100g,Le Italiane,Filled Candy Blood Orange,3.5,$3.50 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/le-italiane-filled-candy-blod-orange
3327685P,Jarritos Mexican Soda Cola 370mL,Jarritos,Mexican Soda Cola,3.9,$1.05 per 100mL,370mL,,International Foods,https://shop.coles.com.au/a/national/product/jarritos-mexican-soda-cola-3327685p
3339301P,Pattu Chilli Whole Stemless 100g,Pattu,Chilli Whole Stemless,2.7,$2.70 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/pattu-chilli-whole-stemless
3558087P,Hospitality Graham Cracker Pie Crust 170g,Hospitality,Graham Cracker Pie Crust,4.0,$2.35 per 100G,170g,Specials,International Foods,https://shop.coles.com.au/a/national/product/hospitality-graham-cracker-pie-crust
3714513P,Lancashire Eccles Cakes 4pack 180g,Lancashire,Eccles Cakes 4pack,7.1,$3.94 per 100G,180g,,International Foods,https://shop.coles.com.au/a/national/product/lancashire-eccles-cakes-4pack
2136772P,Dr Pepper Cola Soft Drink Can 355mL,Dr Pepper,Cola Soft Drink Can,2.15,$6.06 per 1L,355mL,,International Foods,https://shop.coles.com.au/a/national/product/usa-dr-pepper-cola-can
7398845P,Gaganis Chick Peas 1kg,Gaganis,Chick Peas,5.5,$5.50 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/gaganis-peas-chick-ord-river
5423125P,Lee Kum Kee Salt Reduced Soy Sauce 150mL,Lee Kum Kee,Salt Reduced Soy Sauce,2.9,$1.93 per 100mL,150mL,,International Foods,https://shop.coles.com.au/a/national/product/lee-kum-kee-sauce-soy-salt-reduced
348237P,Osem Vanilla Instant Pudding 80g,Osem,Vanilla Instant Pudding,2.45,$3.06 per 100G,80g,,International Foods,https://shop.coles.com.au/a/national/product/osem-sp-pudding-vanilla
3902976P,Coles Asia Premium Thai Coconut Mil 400mL,Coles,Asia Premium Thai Coconut Mil,2.5,$0.63 per 100mL,400mL,,International Foods,https://shop.coles.com.au/a/national/product/thai-coconut-milk
2368610P,Coles Mexican Seasoning Mix Mild 40g,Coles,Mexican Seasoning Mix Mild,1.0,$2.50 per 100G,40g,Specials,International Foods,https://shop.coles.com.au/a/national/product/coles-mexican-seasoning
7306177P,Patak's Tikka Masala Curry Paste Medium 283g,Patak's,Tikka Masala Curry Paste Medium,5.5,$1.94 per 100G,283g,,International Foods,https://shop.coles.com.au/a/national/product/pataks-paste-tikka-masala-curry
7377302P,Strauss Vanilla Crembo 8 Pack 200g,Strauss,Vanilla Crembo 8 Pack,9.0,$4.50 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/strauss-crembo-8-pack
3739977P,Pandaroo Five Spice Powder 100g,Pandaroo,Five Spice Powder,2.5,$2.50 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/pandaro-five-spice-powder
9887558P,Royal Fields Baked BBQ Rice Crackers 350g,Royal Fields,Baked BBQ Rice Crackers,4.0,$1.14 per 100G,350g,Specials,International Foods,https://shop.coles.com.au/a/national/product/royal-fields-bbq-rice-snacks
3270067P,Marmarabirlik Dried Natural Black Olives 400g,Marmarabirlik,Dried Natural Black Olives,5.5,$13.75 per 1Kg,400g,Specials,International Foods,https://shop.coles.com.au/a/national/product/marmarabirlik-natural-black-olives
3984960P,Barilla Mulino Bianco Baiocchi 200g,Barilla,Mulino Bianco Baiocchi,4.5,$2.25 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/baiocchi
5417202P,Batchelors Chip Shop Style Mushy Peas 300g,Batchelors,Chip Shop Style Mushy Peas,2.0,$0.67 per 100G,300g,Specials,International Foods,https://shop.coles.com.au/a/national/product/batchelors-peas-mushy-chip-shop-style
3271230P,Dark Fantasy Luxuria Choco Fill Biscuits 150g,Dark Fantasy,Luxuria Choco Fill Biscuits,2.5,$1.67 per 100G,150g,,International Foods,https://shop.coles.com.au/a/national/product/dark-fantasy-choco-fills-3271230p
9594549P,The Dutch Company Rusks Toast 100g,The Dutch Company,Rusks Toast,2.5,$2.50 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/the-dutch-company-rusks
3083343P,Olympian Biscota With Cocoa 250g,Olympian,Biscota With Cocoa,5.25,$2.10 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/olympian-biscota-cocoa
2154752P,Shan Chicken Biryani 60g,Shan,Chicken Biryani,1.75,$2.92 per 100G,60g,,International Foods,https://shop.coles.com.au/a/national/product/shan-r-s-mix--chicken-biryani
7398914P,Gaganis Lentils Brown 1kg,Gaganis,Lentils Brown,4.75,$4.75 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/gaganis-lentils-brown
6803020P,Valcom Yellow Curry Paste 230g,Valcom,Yellow Curry Paste,3.2,$1.39 per 100G,230g,Specials,International Foods,https://shop.coles.com.au/a/national/product/valcom-paste-yellow-curry
1689142P,Branston Original Pickle 360g,Branston,Original Pickle,6.5,$1.81 per 100G,360g,,International Foods,https://shop.coles.com.au/a/national/product/branston-original-pickle
4883630P,Van Houten Cacao Powder 250g,Van Houten,Cacao Powder,7.9,$3.16 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/van-houten-cocoa-powder
3342791P,Wei Chuan Dumpling Hot Sauce 190mL,Wei Chuan,Dumpling Hot Sauce,3.5,$1.84 per 100mL,190mL,,International Foods,https://shop.coles.com.au/a/national/product/wei-chuan-dumpling-hot-sauce
8714703P,Nissin Tonkotsu Flavour Instant Noodles 100g,Nissin,Tonkotsu Flavour Instant Noodles,1.2,$1.20 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/nissin-noodles-tonkotsu
5252962P,Lee Kum Kee Hoisin Sauce 240g,Lee Kum Kee,Hoisin Sauce,3.6,$1.50 per 100G,240g,,International Foods,https://shop.coles.com.au/a/national/product/lee-kum-kee-sauce-hoisin-5252962p
3740615P,Glico Pocky Chocolate Value Pack 176g,Glico Pocky,Chocolate Value Pack,6.0,$3.41 per 100G,176g,,International Foods,https://shop.coles.com.au/a/national/product/glico-pocky-chocolate-value-pack
8450882P,Cadbury Buzz Chocolate Bar 20g,Cadbury,Buzz Chocolate Bar,1.0,$5.00 per 100G,20g,Specials,International Foods,https://shop.coles.com.au/a/national/product/cadbury-buz-bar
5292989P,Patak's Rogan Josh Curry Paste Medium 283g,Patak's,Rogan Josh Curry Paste Medium,5.5,$1.94 per 100G,283g,,International Foods,https://shop.coles.com.au/a/national/product/pataks-paste-rogan-josh-curry
3739773P,Oki Fried Chicken Coating Original 120g,Oki,Fried Chicken Coating Original,1.7,$1.42 per 100G,120g,,International Foods,https://shop.coles.com.au/a/national/product/oki-fried-chicken-coating-orignal
3737279P,Obento Tempura Batter Mix 500g,Obento,Tempura Batter Mix,3.3,$0.66 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/obento-tempura-batter-mix
5931782P,Old El Paso Crispy Chicken Soft Taco Kit Mild 370g,Old El Paso,Crispy Chicken Soft Taco Kit Mild,5.0,$1.35 per 100G,370g,,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-taco-kit-crispy-chicken
3652879P,Elite Must Cubes Spearmint 58g,Elite,Must Cubes Spearmint,5.2,$8.97 per 100G,58g,,International Foods,https://shop.coles.com.au/a/national/product/elite-must-cubes-spearmint
9887514P,Royal Fields Pretzels 400g,Royal Fields,Pretzels,3.0,$0.75 per 100G,400g,Specials,International Foods,https://shop.coles.com.au/a/national/product/royal-fields-pretzels
7368571P,Mission Original White Corn Tortilla Strips 230g,Mission,Original White Corn Tortilla Strips,3.1,$1.35 per 100G,230g,,International Foods,https://shop.coles.com.au/a/national/product/mission-corn-chips-white-corn
9594935P,Heidi Iced Spicy Gingerbread Pfeffernusse 200g,Heidi,Iced Spicy Gingerbread Pfeffernusse,3.0,$1.50 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/heidi-pfeffernusse-spicy-gingerbread-iced
2404689P,Galaxy Caramel Chocolate Bar 48g,Galaxy,Caramel Chocolate Bar,3.3,$6.88 per 100G,48g,,International Foods,https://shop.coles.com.au/a/national/product/mars-galaxy-bar-with-caramel
419492P,Yeo's Satay BBQ Sauce 250mL,Yeo's Satay,BBQ Sauce,3.3,$1.32 per 100mL,250mL,Specials,International Foods,https://shop.coles.com.au/a/national/product/yeos-sauce-satay-bbq
4781731P,Lee Kum Kee Seasoned Soy Sauce 207mL,Lee Kum Kee,Seasoned Soy Sauce,3.3,$1.59 per 100mL,207mL,,International Foods,https://shop.coles.com.au/a/national/product/lee-kum-kee-seasoned-soy-sauce
3739729P,Laoganma Chilli Oil Black Bean 210g,Laoganma,Chilli Oil Black Bean,3.0,$1.43 per 100G,210g,,International Foods,https://shop.coles.com.au/a/national/product/laoganma-chilli-oil-black-bean
9117299P,Damla Assorted Soft Candy With Fruit 300g,Damla,Assorted Soft Candy With Fruit,3.0,$1.00 per 100G,300g,,International Foods,https://shop.coles.com.au/a/national/product/damia-lollies-soft-fruit-assorted
5047056P,Kinneret Farm Date Syrup 350g,Kinneret Farm,Date Syrup,6.9,$1.97 per 100G,350g,,International Foods,https://shop.coles.com.au/a/national/product/part_5047056P
2682127P,Heinz Tangy Crunchy Sandwich Spread 300g,Heinz,Tangy Crunchy Sandwich Spread,6.1,$2.03 per 100G,300g,,International Foods,https://shop.coles.com.au/a/national/product/heinz-sandwich-spread-2682127p
8702635P,Irn Bru Sparkling Soft Drink Can 330mL,Irn Bru,Sparkling Soft Drink Can,1.95,$0.59 per 100mL,330mL,Specials,International Foods,https://shop.coles.com.au/a/national/product/irn-bru-cans
5077851P,Osem Sesame Crackers 250g,Osem,Sesame Crackers,4.8,$1.92 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/osem-crackers-sesame
3817630P,Eti Kombo With Marshmallow & Choc 304g,Eti,Kombo With Marshmallow & Choc,4.8,$1.58 per 100G,304g,Specials,International Foods,https://shop.coles.com.au/a/national/product/eti-kombo-with-marshmallow-choc
9124341P,Ayam Premium Light Coconut Milk 270mL,Ayam,Premium Light Coconut Milk,2.0,$0.74 per 100mL,270mL,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-milk-coconut-light
3858852P,Eskal Deli Balsamic Dressing 300mL,Eskal,Deli Balsamic Dressing,5.8,$1.93 per 100mL,300mL,,International Foods,https://shop.coles.com.au/a/national/product/eskal-deli-balsamic-dressing
3903028P,Coles Asia Premium Thai Coconut Cream 400mL,Coles,Asia Premium Thai Coconut Cream,2.5,$0.63 per 100mL,400mL,,International Foods,https://shop.coles.com.au/a/national/product/thai-coconut-cream
5711593P,Monika Philippine Style Chinese Noodles 225g,Monika,Philippine Style Chinese Noodles,2.5,$1.11 per 100G,225g,,International Foods,https://shop.coles.com.au/a/national/product/monika-noodles-chinese
3737280P,Taokaenoi Crispy Seaweed Sour Cream & Onion 32g,Taokaenoi,Crispy Seaweed Sour Cream & Onion,2.6,$8.13 per 100G,32g,,International Foods,https://shop.coles.com.au/a/national/product/taokaenoi-crispy-seawed-sour-cream-onion
3735808P,Paldo Mr Kimchi Stirfried Kimchi Ramen 116g,Paldo Mr Kimchi,Stirfried Kimchi Ramen,2.4,$2.07 per 100G,116g,Specials,International Foods,https://shop.coles.com.au/a/national/product/paldo-mr-kimchi-stirfried-kimchi-ramen-3735808p
2783532P,Rowntrees Fruit Gums 150g,Rowntrees,Fruit Gums,4.2,$2.80 per 100G,150g,Specials,International Foods,https://shop.coles.com.au/a/national/product/rowntrees-fruit-gums
7223830P,Dr Pepper Soft Drink Can 330mL,Dr Pepper,Soft Drink Can,2.35,$7.12 per 1L,330mL,,International Foods,https://shop.coles.com.au/a/national/product/dr-pepper-drink-can
3716053P,Tate & Lyle Butterscotch Dessert Syrup 325g,Tate & Lyle,Butterscotch Dessert Syrup,3.5,$1.08 per 100G,325g,Specials,International Foods,https://shop.coles.com.au/a/national/product/tate-lyle-butterscotch-dessert-syrup
5085452P,Old El Paso Thick & Chunky Salsa Mild 375g,Old El Paso,Thick & Chunky Salsa Mild,3.5,$0.93 per 100G,375g,Specials,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-thick-chunky-salsa-mild
8183695P,Kedem Balsamic Vinegar 375mL,Kedem,Balsamic Vinegar,8.2,$2.19 per 100mL,375mL,,International Foods,https://shop.coles.com.au/a/national/product/kedem-balsamic-vinegar-8183695p
7196829P,Protea Foods Lekker Traditional Droewors 100g,Protea Foods,Lekker Traditional Droewors,8.0,$8.00 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/lekker-biltong-droewors-traditional
1720796P,Taste Of Asia Sweet Chilli Sauce 700mL,Taste Of Asia,Sweet Chilli Sauce,6.5,$0.93 per 100mL,700mL,,International Foods,https://shop.coles.com.au/a/national/product/taste-of-asia-sweet-chilli-sauce
3466783P,Palirria Sweet & Spicy Dolmas 280g,Palirria,Sweet & Spicy Dolmas,5.5,$1.96 per 100G,280g,,International Foods,https://shop.coles.com.au/a/national/product/palirria-sweet-spicy-dolmades
4929661P,Tunnock's Tea Cakes Milk Chocolate 6 Pack 126g,Tunnock's,Tea Cakes Milk Chocolate 6 Pack,6.0,$4.76 per 100G,126g,,International Foods,https://shop.coles.com.au/a/national/product/tunnocks-tea-cakes
3474271P,Coles Indian Naan Plain 3 Pack 250g,Coles,Indian Naan Plain 3 Pack,2.7,$1.08 per 100G,250g,Specials,International Foods,https://shop.coles.com.au/a/national/product/coles-indian-naan-traditional-2-pack
4599308P,Eskal Gluten Free Pretzels 75g,Eskal,Gluten Free Pretzels,2.15,$2.87 per 100G,75g,,International Foods,https://shop.coles.com.au/a/national/product/eskal-pretzels
2158593P,Pattu Mung Dhal 1kg,Pattu,Mung Dhal,4.1,$4.10 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/pattu--mung-dhal
6672023P,Nongshim Gourmet Spicy Shin Ramyun Noodle Soup 120g,Nongshim,Gourmet Spicy Shin Ramyun Noodle Soup,1.8,$1.50 per 100G,120g,,International Foods,https://shop.coles.com.au/a/national/product/nong-shim-noodles-shin-ramen-hot-spicy
6165003P,Ayam Premium Coconut Milk 270mL,Ayam,Premium Coconut Milk,2.0,$0.74 per 100mL,270mL,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-milk-coconut
5224560P,Old El Paso Green Jalapenos Hot 250g,Old El Paso,Green Jalapenos Hot,4.45,$1.78 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-chilli-jalapenos
3737100P,Hanami Original Prawn Cracker 100g,Hanami,Original Prawn Cracker,2.65,$2.65 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/hanami-original-prawn-cracker
2080714P,ETi Classic Tea Biscuits 1kg,ETi,Classic Tea Biscuits,4.4,$4.40 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/eti-tea-biscuits
3557437P,Bell's Spicy Chili Lime Wing Seasoning 45g,Bell's,Spicy Chili Lime Wing Seasoning,5.0,$11.11 per 100G,45g,,International Foods,https://shop.coles.com.au/a/national/product/bells-wing-seasoning-spicy-chili-lime
